subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
021616_04,10_test,10,test,left,straightahead,TRUE,47,102,0.46,0.49,0,8,0.433,right,left,TRUE,distracter_target,gaze
021616_04,10_test,10,test,right,straightahead,FALSE,48,102,0.47,0.49,0,8,0.433,right,left,TRUE,distracter_target,gaze
021616_04,11_exposure,11,exposure,face,right,FALSE,43,116,0.37,0.7,0.3,6,0.333,left,right,FALSE,image_away,gaze
021616_04,11_exposure,11,exposure,left,right,TRUE,51,116,0.44,0.7,0.3,6,0.333,left,right,FALSE,image_away,gaze
021616_04,11_exposure,11,exposure,right,right,FALSE,22,116,0.19,0.7,0.3,6,0.333,left,right,FALSE,image_away,gaze
021616_04,11_test,11,test,face,straightahead,FALSE,4,105,0.04,0.66,0,6,0.867,left,right,FALSE,image_away,gaze
021616_04,11_test,11,test,left,straightahead,TRUE,67,105,0.64,0.66,0,6,0.867,left,right,FALSE,image_away,gaze
021616_04,11_test,11,test,right,straightahead,FALSE,34,105,0.32,0.66,0,6,0.867,left,right,FALSE,image_away,gaze
021616_04,12_exposure,12,exposure,face,right,FALSE,18,115,0.16,0.8,0.8,4,0.233,left,right,TRUE,image_away,gaze
021616_04,12_exposure,12,exposure,left,right,FALSE,19,115,0.17,0.8,0.8,4,0.233,left,right,TRUE,image_away,gaze
021616_04,12_exposure,12,exposure,right,right,TRUE,78,115,0.68,0.8,0.8,4,0.233,left,right,TRUE,image_away,gaze
021616_04,12_test,12,test,face,straightahead,FALSE,36,115,0.31,0.46,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,12_test,12,test,left,straightahead,TRUE,36,115,0.31,0.46,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,12_test,12,test,right,straightahead,FALSE,43,115,0.37,0.46,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,13_exposure,13,exposure,face,NA,NA,0,97,0,0.31,0.69,5,0.2,right,left,FALSE,target_distracter,gaze
021616_04,13_exposure,13,exposure,left,left,FALSE,67,97,0.69,0.31,0.69,5,0.2,right,left,FALSE,target_distracter,gaze
021616_04,13_exposure,13,exposure,right,left,TRUE,30,97,0.31,0.31,0.69,5,0.2,right,left,FALSE,target_distracter,gaze
021616_04,13_test,13,test,face,straightahead,FALSE,34,112,0.3,0.59,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,13_test,13,test,left,straightahead,TRUE,46,112,0.41,0.59,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,13_test,13,test,right,straightahead,FALSE,32,112,0.29,0.59,0,6,0.3,left,right,FALSE,image_away,gaze
021616_04,14_exposure,14,exposure,face,left,FALSE,32,128,0.25,0.84,0.84,4,0.333,left,right,FALSE,image_away,gaze
021616_04,14_exposure,14,exposure,left,left,TRUE,81,128,0.63,0.84,0.84,4,0.333,left,right,FALSE,image_away,gaze
021616_04,14_exposure,14,exposure,right,left,FALSE,15,128,0.12,0.84,0.84,4,0.333,left,right,FALSE,image_away,gaze
021616_04,14_test,14,test,face,NA,NA,0,78,0,0.41,0,5,0.2,left,right,FALSE,image_away,gaze
021616_04,14_test,14,test,left,straightahead,TRUE,32,78,0.41,0.41,0,5,0.2,left,right,FALSE,image_away,gaze
021616_04,14_test,14,test,right,straightahead,FALSE,46,78,0.59,0.41,0,5,0.2,left,right,FALSE,image_away,gaze
021616_04,15_exposure,15,exposure,face,left,FALSE,26,103,0.25,0.77,0.23,9,0.4,left,right,TRUE,image_away,gaze
021616_04,15_exposure,15,exposure,left,left,FALSE,18,103,0.17,0.77,0.23,9,0.4,left,right,TRUE,image_away,gaze
021616_04,15_exposure,15,exposure,right,left,TRUE,59,103,0.57,0.77,0.23,9,0.4,left,right,TRUE,image_away,gaze
021616_04,15_test,15,test,face,straightahead,FALSE,22,100,0.22,0.58,0,10,0.3,left,right,TRUE,image_away,gaze
021616_04,15_test,15,test,left,straightahead,FALSE,33,100,0.33,0.58,0,10,0.3,left,right,TRUE,image_away,gaze
021616_04,15_test,15,test,right,straightahead,TRUE,45,100,0.45,0.58,0,10,0.3,left,right,TRUE,image_away,gaze
021616_04,16_exposure,16,exposure,face,left,FALSE,13,87,0.15,0.58,0.58,10,0.133,left,face,FALSE,image_away,gaze
021616_04,16_exposure,16,exposure,left,left,TRUE,43,87,0.49,0.58,0.58,10,0.133,left,face,FALSE,image_away,gaze
021616_04,16_exposure,16,exposure,right,left,FALSE,31,87,0.36,0.58,0.58,10,0.133,left,face,FALSE,image_away,gaze
021616_04,16_test,16,test,face,NA,NA,0,88,0,0.65,0,8,0.233,left,right,TRUE,image_away,gaze
021616_04,16_test,16,test,left,straightahead,FALSE,31,88,0.35,0.65,0,8,0.233,left,right,TRUE,image_away,gaze
021616_04,16_test,16,test,right,straightahead,TRUE,57,88,0.65,0.65,0,8,0.233,left,right,TRUE,image_away,gaze
021616_04,2_exposure,2,exposure,face,right,FALSE,8,109,0.07,0.58,0.58,9,0.2,right,face,FALSE,image_face,gaze
021616_04,2_exposure,2,exposure,left,right,FALSE,42,109,0.39,0.58,0.58,9,0.2,right,face,FALSE,image_face,gaze
021616_04,2_exposure,2,exposure,right,right,TRUE,59,109,0.54,0.58,0.58,9,0.2,right,face,FALSE,image_face,gaze
021616_04,2_test,2,test,face,NA,NA,0,114,0,0.65,0,5,0.333,left,right,TRUE,image_away,gaze
021616_04,2_test,2,test,left,straightahead,FALSE,40,114,0.35,0.65,0,5,0.333,left,right,TRUE,image_away,gaze
021616_04,2_test,2,test,right,straightahead,TRUE,74,114,0.65,0.65,0,5,0.333,left,right,TRUE,image_away,gaze
021616_04,3_exposure,3,exposure,face,NA,NA,0,105,0,0.8,0.8,7,0.233,right,left,TRUE,distracter_target,gaze
021616_04,3_exposure,3,exposure,left,left,TRUE,84,105,0.8,0.8,0.8,7,0.233,right,left,TRUE,distracter_target,gaze
021616_04,3_exposure,3,exposure,right,left,FALSE,21,105,0.2,0.8,0.8,7,0.233,right,left,TRUE,distracter_target,gaze
021616_04,3_test,3,test,face,NA,NA,0,115,0,0.69,0,5,0.3,left,right,TRUE,image_away,gaze
021616_04,3_test,3,test,left,straightahead,FALSE,36,115,0.31,0.69,0,5,0.3,left,right,TRUE,image_away,gaze
021616_04,3_test,3,test,right,straightahead,TRUE,79,115,0.69,0.69,0,5,0.3,left,right,TRUE,image_away,gaze
021616_04,4_exposure,4,exposure,face,right,FALSE,7,114,0.06,0.83,0.83,4,0.233,left,right,TRUE,image_away,gaze
021616_04,4_exposure,4,exposure,left,right,FALSE,18,114,0.16,0.83,0.83,4,0.233,left,right,TRUE,image_away,gaze
021616_04,4_exposure,4,exposure,right,right,TRUE,89,114,0.78,0.83,0.83,4,0.233,left,right,TRUE,image_away,gaze
021616_04,4_test,4,test,face,straightahead,FALSE,9,105,0.09,0.6,0,8,0.3,face,left,FALSE,face_distracter,gaze
021616_04,4_test,4,test,left,straightahead,FALSE,38,105,0.36,0.6,0,8,0.3,face,left,FALSE,face_distracter,gaze
021616_04,4_test,4,test,right,straightahead,TRUE,58,105,0.55,0.6,0,8,0.3,face,left,FALSE,face_distracter,gaze
021616_04,5_exposure,5,exposure,face,right,FALSE,6,99,0.06,0.2,0.8,8,0.4,right,left,TRUE,distracter_target,gaze
021616_04,5_exposure,5,exposure,left,right,TRUE,19,99,0.19,0.2,0.8,8,0.4,right,left,TRUE,distracter_target,gaze
021616_04,5_exposure,5,exposure,right,right,FALSE,74,99,0.75,0.2,0.8,8,0.4,right,left,TRUE,distracter_target,gaze
021616_04,5_test,5,test,face,NA,NA,0,100,0,0.41,0,7,1.033,left,right,TRUE,image_away,gaze
021616_04,5_test,5,test,left,straightahead,FALSE,59,100,0.59,0.41,0,7,1.033,left,right,TRUE,image_away,gaze
021616_04,5_test,5,test,right,straightahead,TRUE,41,100,0.41,0.41,0,7,1.033,left,right,TRUE,image_away,gaze
021616_04,6_exposure,6,exposure,face,right,FALSE,30,107,0.28,0.25,0.75,9,0.733,face,right,FALSE,face_distracter,gaze
021616_04,6_exposure,6,exposure,left,right,TRUE,19,107,0.18,0.25,0.75,9,0.733,face,right,FALSE,face_distracter,gaze
021616_04,6_exposure,6,exposure,right,right,FALSE,58,107,0.54,0.25,0.75,9,0.733,face,right,FALSE,face_distracter,gaze
021616_04,6_test,6,test,face,straightahead,FALSE,4,101,0.04,0.33,0,9,0.367,left,right,FALSE,image_away,gaze
021616_04,6_test,6,test,left,straightahead,TRUE,32,101,0.32,0.33,0,9,0.367,left,right,FALSE,image_away,gaze
021616_04,6_test,6,test,right,straightahead,FALSE,65,101,0.64,0.33,0,9,0.367,left,right,FALSE,image_away,gaze
021616_04,7_exposure,7,exposure,face,right,FALSE,21,99,0.21,0.42,0.58,9,0.267,left,right,FALSE,image_away,gaze
021616_04,7_exposure,7,exposure,left,right,TRUE,33,99,0.33,0.42,0.58,9,0.267,left,right,FALSE,image_away,gaze
021616_04,7_exposure,7,exposure,right,right,FALSE,45,99,0.45,0.42,0.58,9,0.267,left,right,FALSE,image_away,gaze
021616_04,7_test,7,test,face,straightahead,FALSE,12,91,0.13,0.35,0,7,0.333,face,left,FALSE,face_distracter,gaze
021616_04,7_test,7,test,left,straightahead,FALSE,51,91,0.56,0.35,0,7,0.333,face,left,FALSE,face_distracter,gaze
021616_04,7_test,7,test,right,straightahead,TRUE,28,91,0.31,0.35,0,7,0.333,face,left,FALSE,face_distracter,gaze
021616_04,8_exposure,8,exposure,face,right,FALSE,27,95,0.28,0.49,0.51,10,0.367,face,left,TRUE,face_target,gaze
021616_04,8_exposure,8,exposure,left,right,TRUE,33,95,0.35,0.49,0.51,10,0.367,face,left,TRUE,face_target,gaze
021616_04,8_exposure,8,exposure,right,right,FALSE,35,95,0.37,0.49,0.51,10,0.367,face,left,TRUE,face_target,gaze
021616_04,8_test,8,test,face,straightahead,FALSE,29,113,0.26,0.37,0,6,0.4,left,right,FALSE,image_away,gaze
021616_04,8_test,8,test,left,straightahead,TRUE,31,113,0.27,0.37,0,6,0.4,left,right,FALSE,image_away,gaze
021616_04,8_test,8,test,right,straightahead,FALSE,53,113,0.47,0.37,0,6,0.4,left,right,FALSE,image_away,gaze
021616_04,9_exposure,9,exposure,face,right,FALSE,5,110,0.05,0.71,0.71,6,0.467,left,right,TRUE,image_away,gaze
021616_04,9_exposure,9,exposure,left,right,FALSE,30,110,0.27,0.71,0.71,6,0.467,left,right,TRUE,image_away,gaze
021616_04,9_exposure,9,exposure,right,right,TRUE,75,110,0.68,0.71,0.71,6,0.467,left,right,TRUE,image_away,gaze
021616_04,9_test,9,test,face,NA,NA,0,117,0,0.74,0,4,0.733,left,right,FALSE,image_away,gaze
021616_04,9_test,9,test,left,straightahead,TRUE,86,117,0.74,0.74,0,4,0.733,left,right,FALSE,image_away,gaze
021616_04,9_test,9,test,right,straightahead,FALSE,31,117,0.26,0.74,0,4,0.733,left,right,FALSE,image_away,gaze
021716_01,1_exposure,1,exposure,face,right,FALSE,73,110,0.66,0.43,0.57,4,0.667,face,right,FALSE,face_distracter,gaze
021716_01,1_exposure,1,exposure,left,right,TRUE,16,110,0.15,0.43,0.57,4,0.667,face,right,FALSE,face_distracter,gaze
021716_01,1_exposure,1,exposure,right,right,FALSE,21,110,0.19,0.43,0.57,4,0.667,face,right,FALSE,face_distracter,gaze
021716_01,1_test,1,test,face,straightahead,FALSE,61,116,0.53,0.51,0,6,0.8,face,right,FALSE,face_distracter,gaze
021716_01,1_test,1,test,left,straightahead,TRUE,28,116,0.24,0.51,0,6,0.8,face,right,FALSE,face_distracter,gaze
021716_01,1_test,1,test,right,straightahead,FALSE,27,116,0.23,0.51,0,6,0.8,face,right,FALSE,face_distracter,gaze
021716_01,10_exposure,10,exposure,face,NA,NA,0,118,0,0.12,0.88,1,0.633,left,right,FALSE,image_away,gaze
021716_01,10_exposure,10,exposure,left,right,TRUE,14,118,0.12,0.12,0.88,1,0.633,left,right,FALSE,image_away,gaze
021716_01,10_exposure,10,exposure,right,right,FALSE,104,118,0.88,0.12,0.88,1,0.633,left,right,FALSE,image_away,gaze
021716_01,10_test,10,test,face,straightahead,FALSE,61,112,0.54,0.59,0,4,0.667,right,left,FALSE,target_distracter,gaze
021716_01,10_test,10,test,left,straightahead,FALSE,21,112,0.19,0.59,0,4,0.667,right,left,FALSE,target_distracter,gaze
021716_01,10_test,10,test,right,straightahead,TRUE,30,112,0.27,0.59,0,4,0.667,right,left,FALSE,target_distracter,gaze
021716_01,11_exposure,11,exposure,face,left,FALSE,8,109,0.07,0.06,0.94,1,0.233,face,left,FALSE,face_distracter,gaze
021716_01,11_exposure,11,exposure,left,left,FALSE,95,109,0.87,0.06,0.94,1,0.233,face,left,FALSE,face_distracter,gaze
021716_01,11_exposure,11,exposure,right,left,TRUE,6,109,0.06,0.06,0.94,1,0.233,face,left,FALSE,face_distracter,gaze
021716_01,11_test,11,test,face,straightahead,FALSE,100,117,0.85,0.59,0,3,0.5,face,right,FALSE,face_distracter,gaze
021716_01,11_test,11,test,left,straightahead,TRUE,10,117,0.09,0.59,0,3,0.5,face,right,FALSE,face_distracter,gaze
021716_01,11_test,11,test,right,straightahead,FALSE,7,117,0.06,0.59,0,3,0.5,face,right,FALSE,face_distracter,gaze
021716_01,12_exposure,12,exposure,face,left,FALSE,30,109,0.28,0,1,5,0.367,face,left,FALSE,face_distracter,gaze
021716_01,12_exposure,12,exposure,left,left,FALSE,79,109,0.72,0,1,5,0.367,face,left,FALSE,face_distracter,gaze
021716_01,12_exposure,12,exposure,right,NA,NA,0,109,0,0,1,5,0.367,face,left,FALSE,face_distracter,gaze
021716_01,12_test,12,test,face,straightahead,FALSE,93,108,0.86,0.53,0,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,12_test,12,test,left,straightahead,FALSE,7,108,0.06,0.53,0,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,12_test,12,test,right,straightahead,TRUE,8,108,0.07,0.53,0,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_exposure,13,exposure,face,right,FALSE,9,112,0.08,0.57,0.57,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_exposure,13,exposure,left,right,FALSE,44,112,0.39,0.57,0.57,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_exposure,13,exposure,right,right,TRUE,59,112,0.53,0.57,0.57,3,0.3,face,left,FALSE,face_distracter,gaze
021716_01,13_test,13,test,face,straightahead,FALSE,3,100,0.03,0.89,0,3,0.4,left,right,TRUE,image_away,gaze
021716_01,13_test,13,test,left,straightahead,FALSE,11,100,0.11,0.89,0,3,0.4,left,right,TRUE,image_away,gaze
021716_01,13_test,13,test,right,straightahead,TRUE,86,100,0.86,0.89,0,3,0.4,left,right,TRUE,image_away,gaze
021716_01,14_exposure,14,exposure,face,right,FALSE,22,111,0.2,0.94,0.06,4,0.267,face,left,TRUE,face_target,gaze
021716_01,14_exposure,14,exposure,left,right,TRUE,84,111,0.76,0.94,0.06,4,0.267,face,left,TRUE,face_target,gaze
021716_01,14_exposure,14,exposure,right,right,FALSE,5,111,0.05,0.94,0.06,4,0.267,face,left,TRUE,face_target,gaze
021716_01,14_test,14,test,face,straightahead,FALSE,36,111,0.32,0.79,0,8,0.4,face,right,FALSE,face_distracter,gaze
021716_01,14_test,14,test,left,straightahead,TRUE,59,111,0.53,0.79,0,8,0.4,face,right,FALSE,face_distracter,gaze
021716_01,14_test,14,test,right,straightahead,FALSE,16,111,0.14,0.79,0,8,0.4,face,right,FALSE,face_distracter,gaze
021716_01,15_exposure,15,exposure,face,right,FALSE,40,118,0.34,0.1,0.9,4,0.267,face,left,TRUE,face_target,gaze
021716_01,15_exposure,15,exposure,left,right,TRUE,8,118,0.07,0.1,0.9,4,0.267,face,left,TRUE,face_target,gaze
021716_01,15_exposure,15,exposure,right,right,FALSE,70,118,0.59,0.1,0.9,4,0.267,face,left,TRUE,face_target,gaze
021716_01,15_test,15,test,face,straightahead,FALSE,94,100,0.94,0,0,1,0.5,left,face,FALSE,image_away,gaze
021716_01,15_test,15,test,left,straightahead,FALSE,6,100,0.06,0,0,1,0.5,left,face,FALSE,image_away,gaze
021716_01,15_test,15,test,right,NA,NA,0,100,0,0,0,1,0.5,left,face,FALSE,image_away,gaze
021716_01,16_exposure,16,exposure,face,left,FALSE,37,73,0.51,0,1,5,0.467,face,left,FALSE,face_distracter,gaze
021716_01,16_exposure,16,exposure,left,left,FALSE,36,73,0.49,0,1,5,0.467,face,left,FALSE,face_distracter,gaze
021716_01,16_exposure,16,exposure,right,NA,NA,0,73,0,0,1,5,0.467,face,left,FALSE,face_distracter,gaze
021716_01,16_test,16,test,face,straightahead,FALSE,66,93,0.71,0.67,0,8,0.233,face,right,TRUE,face_target,gaze
021716_01,16_test,16,test,left,straightahead,FALSE,9,93,0.1,0.67,0,8,0.233,face,right,TRUE,face_target,gaze
021716_01,16_test,16,test,right,straightahead,TRUE,18,93,0.19,0.67,0,8,0.233,face,right,TRUE,face_target,gaze
021716_01,2_exposure,2,exposure,face,right,FALSE,36,121,0.3,0.64,0.64,7,0.433,face,left,FALSE,face_distracter,gaze
021716_01,2_exposure,2,exposure,left,right,FALSE,31,121,0.26,0.64,0.64,7,0.433,face,left,FALSE,face_distracter,gaze
021716_01,2_exposure,2,exposure,right,right,TRUE,54,121,0.45,0.64,0.64,7,0.433,face,left,FALSE,face_distracter,gaze
021716_01,2_test,2,test,face,straightahead,FALSE,67,110,0.61,0.51,0,6,0.333,face,left,FALSE,face_distracter,gaze
021716_01,2_test,2,test,left,straightahead,FALSE,21,110,0.19,0.51,0,6,0.333,face,left,FALSE,face_distracter,gaze
021716_01,2_test,2,test,right,straightahead,TRUE,22,110,0.2,0.51,0,6,0.333,face,left,FALSE,face_distracter,gaze
021716_01,3_exposure,3,exposure,face,right,FALSE,8,94,0.09,0.31,0.69,6,0.467,right,face,FALSE,image_face,gaze
021716_01,3_exposure,3,exposure,left,right,TRUE,27,94,0.29,0.31,0.69,6,0.467,right,face,FALSE,image_face,gaze
021716_01,3_exposure,3,exposure,right,right,FALSE,59,94,0.63,0.31,0.69,6,0.467,right,face,FALSE,image_face,gaze
021716_01,3_test,3,test,face,straightahead,FALSE,15,104,0.14,0.76,0,4,0.5,face,left,TRUE,face_target,gaze
021716_01,3_test,3,test,left,straightahead,TRUE,68,104,0.65,0.76,0,4,0.5,face,left,TRUE,face_target,gaze
021716_01,3_test,3,test,right,straightahead,FALSE,21,104,0.2,0.76,0,4,0.5,face,left,TRUE,face_target,gaze
021716_01,4_exposure,4,exposure,face,left,FALSE,21,103,0.2,1,1,3,0.3,face,left,TRUE,face_target,gaze
021716_01,4_exposure,4,exposure,left,left,TRUE,82,103,0.8,1,1,3,0.3,face,left,TRUE,face_target,gaze
021716_01,4_exposure,4,exposure,right,NA,NA,0,103,0,1,1,3,0.3,face,left,TRUE,face_target,gaze
021716_01,4_test,4,test,face,NA,NA,0,99,0,0.85,0,1,0.533,left,right,TRUE,image_away,gaze
021716_01,4_test,4,test,left,straightahead,FALSE,15,99,0.15,0.85,0,1,0.533,left,right,TRUE,image_away,gaze
021716_01,4_test,4,test,right,straightahead,TRUE,84,99,0.85,0.85,0,1,0.533,left,right,TRUE,image_away,gaze
021716_01,5_exposure,5,exposure,face,left,FALSE,23,116,0.2,0.18,0.82,5,0.567,right,left,FALSE,target_distracter,gaze
021716_01,5_exposure,5,exposure,left,left,FALSE,76,116,0.66,0.18,0.82,5,0.567,right,left,FALSE,target_distracter,gaze
021716_01,5_exposure,5,exposure,right,left,TRUE,17,116,0.15,0.18,0.82,5,0.567,right,left,FALSE,target_distracter,gaze
021716_01,5_test,5,test,face,straightahead,FALSE,76,115,0.66,0.33,0,4,0.333,left,right,FALSE,image_away,gaze
021716_01,5_test,5,test,left,straightahead,TRUE,13,115,0.11,0.33,0,4,0.333,left,right,FALSE,image_away,gaze
021716_01,5_test,5,test,right,straightahead,FALSE,26,115,0.23,0.33,0,4,0.333,left,right,FALSE,image_away,gaze
021716_01,6_exposure,6,exposure,face,right,FALSE,21,109,0.19,0.89,0.89,4,0.533,face,right,TRUE,face_target,gaze
021716_01,6_exposure,6,exposure,left,right,FALSE,10,109,0.09,0.89,0.89,4,0.533,face,right,TRUE,face_target,gaze
021716_01,6_exposure,6,exposure,right,right,TRUE,78,109,0.72,0.89,0.89,4,0.533,face,right,TRUE,face_target,gaze
021716_01,6_test,6,test,face,straightahead,FALSE,51,107,0.48,1,0,4,0.3,face,left,TRUE,face_target,gaze
021716_01,6_test,6,test,left,straightahead,TRUE,56,107,0.52,1,0,4,0.3,face,left,TRUE,face_target,gaze
021716_01,6_test,6,test,right,NA,NA,0,107,0,1,0,4,0.3,face,left,TRUE,face_target,gaze
021716_01,7_exposure,7,exposure,face,left,FALSE,44,94,0.47,0.88,0.88,5,0.3,face,left,TRUE,face_target,gaze
021716_01,7_exposure,7,exposure,left,left,TRUE,44,94,0.47,0.88,0.88,5,0.3,face,left,TRUE,face_target,gaze
021716_01,7_exposure,7,exposure,right,left,FALSE,6,94,0.06,0.88,0.88,5,0.3,face,left,TRUE,face_target,gaze
021716_01,7_test,7,test,face,straightahead,FALSE,68,103,0.66,0.97,0,4,0.433,face,right,TRUE,face_target,gaze
021716_01,7_test,7,test,left,straightahead,FALSE,1,103,0.01,0.97,0,4,0.433,face,right,TRUE,face_target,gaze
021716_01,7_test,7,test,right,straightahead,TRUE,34,103,0.33,0.97,0,4,0.433,face,right,TRUE,face_target,gaze
021716_01,8_exposure,8,exposure,face,left,FALSE,61,111,0.55,0.84,0.84,5,0.2,face,left,TRUE,face_target,gaze
021716_01,8_exposure,8,exposure,left,left,TRUE,42,111,0.38,0.84,0.84,5,0.2,face,left,TRUE,face_target,gaze
021716_01,8_exposure,8,exposure,right,left,FALSE,8,111,0.07,0.84,0.84,5,0.2,face,left,TRUE,face_target,gaze
021716_01,8_test,8,test,face,straightahead,FALSE,21,85,0.25,0.91,0,6,0.3,face,right,FALSE,face_distracter,gaze
021716_01,8_test,8,test,left,straightahead,TRUE,58,85,0.68,0.91,0,6,0.3,face,right,FALSE,face_distracter,gaze
021716_01,8_test,8,test,right,straightahead,FALSE,6,85,0.07,0.91,0,6,0.3,face,right,FALSE,face_distracter,gaze
021716_01,9_exposure,9,exposure,face,right,FALSE,5,116,0.04,0.82,0.82,3,0.4,left,face,FALSE,image_away,gaze
021716_01,9_exposure,9,exposure,left,right,FALSE,20,116,0.17,0.82,0.82,3,0.4,left,face,FALSE,image_away,gaze
021716_01,9_exposure,9,exposure,right,right,TRUE,91,116,0.78,0.82,0.82,3,0.4,left,face,FALSE,image_away,gaze
021716_01,9_test,9,test,face,NA,NA,0,123,0,1,0,0,NA,left,NA,NA,no_shift,gaze
021716_01,9_test,9,test,left,straightahead,TRUE,123,123,1,1,0,0,NA,left,NA,NA,no_shift,gaze
021716_01,9_test,9,test,right,NA,NA,0,123,0,1,0,0,NA,left,NA,NA,no_shift,gaze
021916_01,1_exposure,1,exposure,face,straightahead,FALSE,8,114,0.07,0.42,0,4,0.267,face,left,TRUE,face_target,no-gaze
021916_01,1_exposure,1,exposure,left,straightahead,TRUE,44,114,0.39,0.42,0,4,0.267,face,left,TRUE,face_target,no-gaze
021916_01,1_exposure,1,exposure,right,straightahead,FALSE,62,114,0.54,0.42,0,4,0.267,face,left,TRUE,face_target,no-gaze
021916_01,1_test,1,test,face,straightahead,FALSE,48,122,0.39,0.49,0,6,0.5,face,left,FALSE,face_distracter,no-gaze
021916_01,1_test,1,test,left,straightahead,FALSE,38,122,0.31,0.49,0,6,0.5,face,left,FALSE,face_distracter,no-gaze
021916_01,1_test,1,test,right,straightahead,TRUE,36,122,0.3,0.49,0,6,0.5,face,left,FALSE,face_distracter,no-gaze
021916_01,10_exposure,10,exposure,face,straightahead,FALSE,6,117,0.05,0.31,0,3,0.2,face,left,TRUE,face_target,no-gaze
021916_01,10_exposure,10,exposure,left,straightahead,TRUE,34,117,0.29,0.31,0,3,0.2,face,left,TRUE,face_target,no-gaze
021916_01,10_exposure,10,exposure,right,straightahead,FALSE,77,117,0.66,0.31,0,3,0.2,face,left,TRUE,face_target,no-gaze
